FIPS,County Name,County State,BuyerFullName,BuyerState,BuyerCity,BuyerAddress,BuyerZIP,BuyerPurchases6MSum
49011,Davis,UT,TCE PROPERTY MANAGEMENT,Farmington,UT,Po Box 222,84025,2
49011,Davis,UT,COUNTRY WEST CONSTRUCTION LLC,Clearfield,UT,150 S State St,84015,2
49013,Duchesne,UT,MOUNTAINS W RANCHES A JT GRANT,Heber City,UT,2211 W 3000 S Ste A,84032,6
49013,Duchesne,UT,UTAH HOLDINGS LLC,Jupiter,FL,3081 Se Chandelle Rd,33478,5
49013,Duchesne,UT,A JT GRANT COMPANY INC,Heber City,UT,2211 W 3000 S Ste A,84032,4
49013,Duchesne,UT,MOUNTAINS W RANCHES AJT GRANT,Heber City,UT,2211 W 3000 S Ste A,84032,4
49013,Duchesne,UT,SAVVY LANDS LLC,Houston,TX,2450 Louisiana St # 921,77006,4
49013,Duchesne,UT,157 SOUTH 300 EAST LLC,Denver,CO,1700 N Lincoln St Ste 3200,80203,3
49013,Duchesne,UT,SUMMER HILLS LLC,Vernal,UT,2795 W 1500 N,84078,3
49013,Duchesne,UT,K LLC,Roosevelt,UT,256 S Main St,84066,3
49013,Duchesne,UT,UINTAH BASIN MEDICAL CTR INC,Roosevelt,UT,250 W 300 N,84066,2
49013,Duchesne,UT,BUFFALO CREEK LAND COMPANY LLC,Saint George,UT,929 W Sunset Blvd Ste 21,84770,2
49013,Duchesne,UT,MARU ANANDA LLC,Salt Lake City,UT,80 M St Apt 6,84103,2
49013,Duchesne,UT,WILDCAT 3 LLC,Sandy,UT,1942 E Barrett Park Dr,84092,2
49013,Duchesne,UT,FLYINGH5 PROPERTIES LLC,Roosevelt,UT,547 S Stonegate Dr,84066,2
49013,Duchesne,UT,MOUNTAINS W RANCHES A J T GRAN,Heber City,UT,2211 W 3000 S Ste A,84032,2
49013,Duchesne,UT,FREEDOM MILLENNIUM,Phoenix,AZ,10810 N Tatum Blvd Ste 102,85028,2
49013,Duchesne,UT,MOUNTAINS WEST RANCHES,Heber City,UT,221 W 3000 S # A,84032,2
49013,Duchesne,UT,MOUNTAINS WEST RANCHES,Heber City,UT,2211 W 3000 S Ste A,84032,2
49013,Duchesne,UT,KINETIC HOLDING CORP,Salt Lake City,UT,99 S St,84103,2
49013,Duchesne,UT,CHAMPA LLC,Roosevelt,UT,1809 N 3000 W,84066,2
49021,Iron,UT,PARDUN DAVID,Las Vegas,NV,8012 Springbuck Ct,89129,68
49021,Iron,UT,WASHINGTON SIDDIQ,Pennsville,NJ,323 Enlow Pl,8070,30
49021,Iron,UT,GNJ ENTERPRISES LLC,Henderson,NV,2657 Windmill Pkwy,89074,16
49021,Iron,UT,UTAH HOUSING CORPORATION,West Valley City,UT,2479 S Lake Park Blvd,84120,14
49021,Iron,UT,WBWC HOLDINGS INC,Flagstaff,AZ,123 N San Francisco St Ste 300,86001,12
49021,Iron,UT,RESOURCEFUL HOLDINGS LLC,Sandy,UT,905 E Marion Village Rd,84094,9
49021,Iron,UT,VB4 PROPERTIES LLC,Saint George,UT,782 S River Rd,84790,8
49021,Iron,UT,ROUSELAND INVESTMENTS LLC,Austin,TX,13216 Dime Box Trl,78729,8
49021,Iron,UT,ROCKET INVESTING LLC,Torrance,CA,22025 Hawthorne Blvd,90503,6
49021,Iron,UT,JUNIPER POINT DEVELOPMENT LLC,South Jordan,UT,11693 S Groves Meadow Cir,84095,6
49021,Iron,UT,SECURE LAND CO LLC,Las Vegas,NV,,89134,6
49021,Iron,UT,L & B FARM & CATTLE LIMITED PARTNERSHIP,Enterprise,UT,Po Box 905,84725,5
49021,Iron,UT,RED DUST INVESTMENTS LLC,Washington,UT,3255 S 355 W,84780,4
49021,Iron,UT,ALEX MEISNER CONSTRUCTION LLC,Cedar City,UT,1196 Sage Dr,84720,4
49021,Iron,UT,AJ CAPLIN CUSTOM HOMES INC,Cedar City,UT,498 W 1225 N Unit 37,84721,4
49021,Iron,UT,UTAH DESERT CAPITAL LLC,Beryl,UT,1669 N 1600 W,84714,3
49021,Iron,UT,RED RUBY PROPERTIES LLC,Cedar City,UT,Po Box 2335,84721,3
49021,Iron,UT,DG 2 LLC,Cedar City,UT,2333 W Highway 56 Ste F,84720,3
49021,Iron,UT,HORN SILVER INVESTMENTS LLC,Cedar City,UT,2985 N 175 W,84721,3
49021,Iron,UT,JTS TRUST,Las Vegas,NV,8240 Hickam Ave,89129,3
49021,Iron,UT,IHC HEALTH SERVICES INC,Salt Lake City,UT,,84111,3
49021,Iron,UT,THREE DEE LLC,Cedar City,UT,420 N 600 W Ste 1,84721,3
49021,Iron,UT,GARDELLA JOHN,Santa Clara,UT,3167 Crestview Dr,84765,3
49021,Iron,UT,ONLINE LAND SALES LLC,Zephyr Cove,NV,Po Box 948,89448,3
49021,Iron,UT,SOUTHERN UTAH UNIVERSITY,Cedar City,UT,351 W University Blvd,84720,3
49021,Iron,UT,RED DIRT ROAD LLC,Saint George,UT,3474 E Rimrunner Dr,84790,3
49021,Iron,UT,DAVIS LIVING TRUST,San Pedro,CA,928 N Gaffey Pl,90731,2
49021,Iron,UT,BERYL DIRT TRACK LLC,Hurricane,UT,4 S 2600 W Ste 5,84737,2
49021,Iron,UT,CDE HOLDINGS LLC,Cedar City,UT,2778 W 25 S,84720,2
49021,Iron,UT,LX LIVESTOCK LLC,Cedar City,UT,65 Rountree Dr,84720,2
49021,Iron,UT,RR NEVADA TRUST,Los Angeles,CA,1000 Wilshire Blvd Ste 1500,90017,2
49021,Iron,UT,JUNIPER JADE LLC,Hurricane,UT,2763 S 3200 W,84737,2
49021,Iron,UT,SHASTA DEVELOPMENT LLC,Cedar City,UT,591 S 2475 W,84720,2
49021,Iron,UT,SPACE WOLF RESEARCH LLC,Las Vegas,NV,265 Oakrun Ct,89138,2
49021,Iron,UT,CLARK,Lacey,WA,,98503,2
49021,Iron,UT,BATTY BILL B,Cedar City,UT,2778 W 25 S,84720,2
49021,Iron,UT,FIDDLERS CANYON LLC,Cedar City,UT,2045 N Main St,84721,2
49021,Iron,UT,D & D DREAMLAND PROPERTIES,Lacey,WA,4570 Avery Ln Se Ste C,98503,2
49021,Iron,UT,247 FIFTH LLC,Idaho Falls,ID,2010 Lexington,83404,2
49021,Iron,UT,BUSINESS INVESTMENT LLC,Las Vegas,NV,5365 Cameron St,89118,2
49021,Iron,UT,HUNT-LEAVITT CONSTRUCTION LLC,Cedar City,UT,Po Box 1027,84721,2
49021,Iron,UT,SAVANT FAMILY LIVING TRUST,Temecula,CA,42798 Twilight Ct,92592,2
49021,Iron,UT,AM VENTURES STG LLC,Santa Clara,UT,1696 Rainbow Rd,84765,2
49021,Iron,UT,ISAIAH 53 TRUST,Lancaster,CA,43826 Generation Ave,93536,2
49021,Iron,UT,MURSET RICHARD,La Verkin,UT,372 W 900 N,84745,2
49021,Iron,UT,SEEKING SOUTHERN SUN LLC,Cedar City,UT,2621 W Carmel Estates Dr,84720,2
49021,Iron,UT,EVERTS STEPHANIE ANNE,Lancaster,CA,43826 Generation Ave,93536,2
49021,Iron,UT,BRIMSTONE BUTTERFLY HOLDINGS LLC,New Harmony,UT,Po Box 538,84757,2
49021,Iron,UT,TORRES ANTONIO,Cedar City,UT,1027 N Main St Trlr 75,84721,2
49021,Iron,UT,DL & DP INVESTMENTS LLC,Hurricane,UT,5099 Wheeler Way,84737,2
49021,Iron,UT,GENERATIONS LEGACY LLC,Cedar City,UT,2130 W Sunset Pointe Dr,84720,2
49021,Iron,UT,HERO INDUSTRIES LLC,Cedar City,UT,3395 W 6400 N,84721,2
49021,Iron,UT,BUCKSKIN INVESTMENTS LLC,Parowan,UT,Po Box 1828,84761,2
49021,Iron,UT,RANGER ENTERPRISES LLC,Sandy,UT,9483 S Hunts End Dr,84092,2
49027,Millard,UT,1ST PROPERTIES LLC,Sandy,UT,11557 S Cherry Hill Dr,84094,4
49027,Millard,UT,TYLER AND KELLY WEST TRUST,West Jordan,UT,1631 W Duffys Ln,84084,3
49027,Millard,UT,CARALA ENTERPRISES LLC,Delta,UT,790 W Main St,84624,2
49027,Millard,UT,G A ROPER INVESTMENTS LTD,Fillmore,UT,95 N Main St,84631,2
49027,Millard,UT,FLORA WOOD MANAGEMENT TRUST,Delta,UT,595 Sherwood Dr,84624,2
49027,Millard,UT,TKJ PROPERTIES LLC,Hinckley,UT,Po Box 273,84635,2
49029,Morgan,UT,SYMPHONY HOMES LLC,Centerville,UT,111 S Frontage Rd,84014,38
49029,Morgan,UT,NORTHERN ALPINE GLOW LLC,Anchorage,AK,14301 Prator St,99516,3
49033,Rich,UT,UA FIU LLC,Clearfield,UT,Po Box,84016,4
49033,Rich,UT,BLUEBELL CABIN LLC,Ogden,UT,1288 N 150 W,84404,2
49033,Rich,UT,GOLDEN BUFFALO LLC,Garden City,UT,Po Box 386,84028,2
49035,Salt Lake,UT,OPENDOOR PROPERTY TRUST,Tempe,AZ,1295 W Washington St Ste 115,85288,1326
49035,Salt Lake,UT,OPENDOOR PROPERTY TRUST,Tempe,AZ,410 N Scottsdale Rd Ste 1000,85288,1013
49035,Salt Lake,UT,STAR BORROWER SFR6 LP,Greenwich,CT,591 W Putnam Ave,6830,440
49035,Salt Lake,UT,WH1 LLC,Redondo Beach,CA,2015 Manhattan Beach Blvd Ste 100,90278,149
49035,Salt Lake,UT,NEIGHBOR TO NEIGHBOR HOMES LLC,Redondo Beach,CA,2015 Manhattan Beach Blvd Ste 100,90278,126
49035,Salt Lake,UT,VILLAGE CAPITAL & INVESTMENT LLC,Henderson,NV,2460 Paseo Verde Pkwy Ste 110,89074,121
49035,Salt Lake,UT,GOOD NEIGHBOR HOMES LLC,Redondo Beach,CA,2015 Manhattan Beach Blvd Ste 100,90278,56
49035,Salt Lake,UT,NEW AMERICAN FUNDING LLC,Austin,TX,8201 N Fm 620 Rd Unit 120,78726,55
49035,Salt Lake,UT,NEXT DOOR NEIGHBOR HOMES LLC,Redondo Beach,CA,2015 Manhattan Beach Blvd Ste 100,90278,52
49035,Salt Lake,UT,CEDAR BROOK PROPERTIES FUNDING 3 LLC,Coral Gables,FL,,33146,50
49035,Salt Lake,UT,SALT LAKE WARRIOR LLC,Salt Lake City,UT,675 E 2100 S Ste 210,84106,34
49035,Salt Lake,UT,HOME CENTER CONSTRUCTION COMPANY LLC,West Jordan,UT,2264 W Williamsburg Cir,84088,21
49035,Salt Lake,UT,TREEHOUSE INVESTMENTS LLC,Woods Cross,UT,707 W 700 S Ste 104,84087,21
49035,Salt Lake,UT,DEWBURY LLC,Sandy,UT,2 Trendland Cv,84092,16
49035,Salt Lake,UT,UTAH HOUSING CORPORATION,West Valley City,UT,2479 S Lake Park Blvd,84120,14
49035,Salt Lake,UT,PROPERTY SELLER SOLUTIONS LLC,Centerville,UT,233 N 1250 W Ste 102,84014,13
49035,Salt Lake,UT,ECO HOME DEVELOPERS LLC,Sandy,UT,Po Box 1098,84091,12
49035,Salt Lake,UT,LB-DWELLING SERIES V TRUST,Eureka,CA,323 5th St,95501,10
49035,Salt Lake,UT,TRUONG PROPERTIES LLC,West Valley City,UT,1559 W 3860 S,84119,10
49035,Salt Lake,UT,AMERICAN INTERNATIONAL RELOCATION SOLUTIONS L,Pittsburgh,PA,6 Penn Ctr W Ste 200,15276,10
49035,Salt Lake,UT,UTAH SELL NOW LLC,South Jordan,UT,10122 S Redwood Rd Ste 200,84095,10
49035,Salt Lake,UT,BTI 1179 LLC,New York,NY,42 Broadway Fl 12,10004,10
49035,Salt Lake,UT,MC UC3 LLC,Sandy,UT,7525 S Union Park Ave,84047,9
49035,Salt Lake,UT,FARMHOUSE STORAGE LLC,Draper,UT,14034 S 145 E Ste 204,84020,9
49035,Salt Lake,UT,RESOURCEFUL HOLDINGS LLC,Sandy,UT,905 E Marion Village Rd,84094,9
49035,Salt Lake,UT,MOUNTAIN WEST IRA INC,Boise,ID,13905 W Wainwright Dr,83713,8
49035,Salt Lake,UT,MTG VENTURES LLC,Monroe,UT,Po Box 106,84754,8
49035,Salt Lake,UT,FIREFLY SANDY INVESTMENTS LC,Salt Lake City,UT,273 N Eastcapitol St,84103,7
49035,Salt Lake,UT,CREATION UTAH LLC,Ogden,UT,6601 W 200 N,84404,7
49035,Salt Lake,UT,B CUBED UT HOLDINGS LLC,Salt Lake City,UT,2783 E Melony Dr,84124,6
49035,Salt Lake,UT,PRICE IS RIGHT PROPERTY GROUP LLC,Saint George,UT,2942 E 3110 S,84790,6
49035,Salt Lake,UT,RW ERICKSON SUPPORT ORGANIZATION,Draper,UT,13894 S Bangerter Pkwy Ste 253,84020,6
49035,Salt Lake,UT,CREATION HOLDINGS LLC,Ogden,UT,6601 W 200 N,84404,6
49035,Salt Lake,UT,IVORY HOMES LTD,Murray,UT,978 E Woodoak Ln,84117,5
49035,Salt Lake,UT,HOMEGLOW SOLUTIONS LLC,Sandy,UT,8797 S Capella Way,84093,5
49035,Salt Lake,UT,TOMPKINS STREET INC,Highland,UT,6687 W Broadleaf Hollow Ln,84003,4
49035,Salt Lake,UT,DRH HOLDINGS LLC,Provo,UT,3000 S Sierra Vista Way,84606,4
49035,Salt Lake,UT,INDIE STATION LLC,Lindon,UT,195 N State St Ste 120,84042,4
49035,Salt Lake,UT,ALHAREB MOHAMMED,Sandy,UT,10267 S Vilas Dr,84092,4
49035,Salt Lake,UT,REI INVESTMENT GROUP LLC,Sandy,UT,9192 S 300 W Ste 17,84070,4
49035,Salt Lake,UT,FARMHOUSE FLATS LLC,Draper,UT,14708 S Snow Blossom Way,84020,4
49035,Salt Lake,UT,ZAGROS LLC,Sandy,UT,10267 S Vilas Dr,84092,4
49035,Salt Lake,UT,FLANDERS PHIL,Centerville,UT,652 Linda Loma Dr,84014,4
49035,Salt Lake,UT,TIME AND FAMILY LLC,Bradenton,FL,3214 Anchor Bay Trl,34211,4
49035,Salt Lake,UT,MOUNTAINLAND ASSETS LLC,Ogden,UT,930 Chambers St # 18,84403,4
49035,Salt Lake,UT,QUAIL RUN DEVELOPMENT LLC,West Jordan,UT,9071 S Temple Dr Ste 210,84088,4
49035,Salt Lake,UT,PINEVIEW INC,Herriman,UT,5696 W Eldora Cir,84096,4
49035,Salt Lake,UT,TROY LONG ENTERPRISES INC,Draper,UT,770 W Alan Point Cir,84020,3
49035,Salt Lake,UT,PANORAMA TOWNHOMES LLC,Draper,UT,14034 S 145 E Ste 204,84020,3
49035,Salt Lake,UT,NELLIS BOB,Park City,UT,2025 Paddington Dr,84060,3
49035,Salt Lake,UT,SILVER FOX PARTNERS LLC,South Jordan,UT,9459 S Tanya Ave,84095,3
49035,Salt Lake,UT,CANYON ADVANTAGE LLC,West Valley City,UT,5396 W 2400 S,84120,3
49035,Salt Lake,UT,SILVER FOX PARTNERS LLC,South Jordan,UT,94595 Tanya Ave,84095,3
49035,Salt Lake,UT,GR MAC PROPERTIES LLC,South Jordan,UT,3157 W Alta Peak Rd,84095,3
49035,Salt Lake,UT,WENDY CASA LLC,South Jordan,UT,11243 S Palisade View Dr,84095,3
49035,Salt Lake,UT,MARIPOSA PROPERTIES & DEVELOPMENT LLC,Park City,UT,Po Box 982274,84098,3
49035,Salt Lake,UT,ALPINE HOMES LLC,Bothell,WA,18329 98th Ave Ne Ste 300,98011,3
49035,Salt Lake,UT,BUTLER JACQUE,Sandy,UT,2438 E Royal Pine Cv,84093,3
49035,Salt Lake,UT,3327 WEST VALLEY LLC,Salt Lake City,UT,573 W 4800 S,84123,3
49035,Salt Lake,UT,BANDED PROPERTIES LLC,Woods Cross,UT,901 W 1600 N,84087,3
49035,Salt Lake,UT,KANDI LLC,Salt Lake City,UT,438 E 200 S,84111,3
49035,Salt Lake,UT,SCOTLIN PROPERTIES LLC,Salt Lake City,UT,3686 E Cove Point Dr,84109,3
49035,Salt Lake,UT,ELITE REAL ESTATE MANAGEMENT INC,South Jordan,UT,1904 W Ingot Way,84095,3
49035,Salt Lake,UT,M AND H COMPANY LLC,Draper,UT,11623 S Dorothy Vista Dr,84020,3
49035,Salt Lake,UT,GWL VENTURES LLC,Salt Lake City,UT,2130 E 3070 S,84109,3
49035,Salt Lake,UT,MCCULLOCH RANCHES LLC,Salt Lake City,UT,2628 E Cruise Bay Ct,84121,3
49035,Salt Lake,UT,BRONZE DOOR PROPERTIES LLC,South Jordan,UT,5414 W Daybreak Pkwy # C-4,84009,3
49035,Salt Lake,UT,SINTRA INVESTMENTS LLC,Murray,UT,978 E Woodoak Ln,84117,3
49035,Salt Lake,UT,ESTATE PROJECT LLC,Salt Lake City,UT,2209 S Dallin St,84109,3
49035,Salt Lake,UT,M & H REAL ESTATE INVESTMENTS INC,Herriman,UT,5526 W 13400 S,84096,3
49035,Salt Lake,UT,SEI RENTALS AND PROPERTIES LLC,Ames,IA,1503 Top O Hollow Rd,50010,3
49035,Salt Lake,UT,4120 REAL ESTATE LLC,West Valley City,UT,4573 S Wormwood Dr,84120,3
49035,Salt Lake,UT,OLSON WADE,Park City,UT,7796 N Blue Sage Cir,84098,3
49035,Salt Lake,UT,K6 MEDICAL CONSULTANTS LLC,Carlsbad,CA,8012 Paseo Aliso,92009,3
49035,Salt Lake,UT,XA HOLDINGS LLC,Draper,UT,11667 S Wildrye Field Way,84020,2
49035,Salt Lake,UT,GOLDEN HARVEST LLC,Draper,UT,247 W Golden Harvest Rd,84020,2
49035,Salt Lake,UT,MICHAEL T AND ROBIN L LAMI REVOCABLE TRUST,Sandy,UT,2216 E Newcastle Dr,84093,2
49035,Salt Lake,UT,MEMORIAL ESTATES INC,Salt Lake City,UT,Po Box 57250,84157,2
49035,Salt Lake,UT,QUETZAL ENTERPRISES LLC,Saratoga Springs,UT,3544 S Garibaldi Way,84045,2
49035,Salt Lake,UT,RIVER BEND FUNDING LLC,Kaysville,UT,423 Cornfield Cir,84037,2
49035,Salt Lake,UT,WEINBERG KATE,Park City,UT,115 Ridgecrest Dr,84098,2
49035,Salt Lake,UT,LUMINA INVETMENTS LC,Salt Lake City,UT,273 N Eastcapitol St,84103,2
49035,Salt Lake,UT,UNIVERSITY STREET HOLDINGS LLC,Salt Lake City,UT,303 S Chipeta Way Ste 300,84108,2
49035,Salt Lake,UT,SHEP & TAMMI BAILEY REVOCABLE TRUST,Southlake,TX,14712 S Shaggy Mountain Rd,76092,2
49035,Salt Lake,UT,OLD EAST LLC,Sandy,UT,1935 E Ashley Valley Ln,84092,2
49035,Salt Lake,UT,WEST 4000 LLC,South Jordan,UT,11243 S Palisade View Dr,84095,2
49035,Salt Lake,UT,KINIKINI PROPERTIES LLC,Sandy,UT,9822 S 300 E,84070,2
49035,Salt Lake,UT,DYNASTY EMPIRE PROPERTY LLC,Sandy,UT,10013 S Rockview Dr,84092,2
49035,Salt Lake,UT,COLLEGE DRIVE PROPERTIES LLC,Logan,UT,Po Box 575,84323,2
49035,Salt Lake,UT,IRONHEAD BUILDERS LLC,Eagle Mountain,UT,7702 N Silver Lake Pkwy,84005,2
49035,Salt Lake,UT,APOLLO SQUARE LLC,Salt Lake City,UT,4685 S Highland Dr Ste 224,84117,2
49035,Salt Lake,UT,J LYNE ROBERTS & SONS INC,Provo,UT,1052 S 250 E,84606,2
49035,Salt Lake,UT,INTEGRITY HOUSE BUYERS LLC,Roy,UT,Po Box 788,84067,2
49035,Salt Lake,UT,GILE PROPERTIES LLC,Salt Lake City,UT,1788 E Oakridge Dr,84106,2
49035,Salt Lake,UT,PASSIVE FREEDOM LLC,Bluffdale,UT,15664 S Thunder Gulch Dr,84065,2
49035,Salt Lake,UT,D & J FAMILY INVESTMENT LLC,West Valley City,UT,4701 W 2100 S,84120,2
49035,Salt Lake,UT,TJ HOMEBUYERS INC,Syracuse,UT,3301 S 2410 W,84075,2
49035,Salt Lake,UT,TPC SERVICES LLC,Minot,ND,216 S Broadway Ste 101,58701,2
49035,Salt Lake,UT,SOJO 11374 LLC,South Jordan,UT,11229 S Brook N Lance,84095,2
49035,Salt Lake,UT,ELEVATED CAPITAL LLC,South Jordan,UT,1812 W Irini Ln,84095,2
49035,Salt Lake,UT,OWEN FAMILY REVOCABLE LIVING TRUST,Orem,UT,988 W 170 S,84058,2
49035,Salt Lake,UT,BERKELEY HOLDINGS LLC,Salt Lake City,UT,2301 S Berkeley St,84109,2
49035,Salt Lake,UT,INTEGRITY TWO REALTY LLC,Eagle Mountain,UT,4902 E Broken Arrow Ln,84005,2
49035,Salt Lake,UT,FARANGIS LAVASANI REVOCABLE LIVING TRUST,Salt Lake City,UT,3088 S Teton Dr,84109,2
49035,Salt Lake,UT,GORDON MILAR CONSTRUCTION LLC,South Jordan,UT,2599 W Royalty Ln,84095,2
49035,Salt Lake,UT,MSB TRUST,Salt Lake City,UT,4645 S Highland Dr,84117,2
49035,Salt Lake,UT,SALT LAKE WARRIOR LLC,Salt Lake City,UT,675 E 2100 S,84106,2
49035,Salt Lake,UT,RANGER ENTERPRISES LLC,Sandy,UT,9483 S Hunts End Dr,84092,2
49035,Salt Lake,UT,JEV HOLDINGS LLC,Salt Lake City,UT,723 E 1300 S,84105,2
49035,Salt Lake,UT,PPKMOL LLC,Salt Lake City,UT,850 E Forest Farm Cir,84106,2
49035,Salt Lake,UT,HIDDEN LAKE INVESTMENT GROUP LLC,Cedar Hills,UT,3905 W 10260 N,84062,2
49035,Salt Lake,UT,CLARK CONSTRUCTION & SERVICES LLC,Draper,UT,13893 S Minuteman Dr Ste 130,84020,2
49035,Salt Lake,UT,B TOWN RENTALS LLC,Salt Lake City,UT,2155 S 1700 E,84106,2
49035,Salt Lake,UT,GARCIA DANIEL E,Herriman,UT,5564 W Copper Peak Cir,84096,2
49035,Salt Lake,UT,NEWMAN INVESTMENTS LLC,Riverton,UT,13331 S Redwood Rd,84065,2
49035,Salt Lake,UT,TEANCUM PROPERTIES LLC,West Valley City,UT,6939 W 2100 S,84128,2
49035,Salt Lake,UT,G BROTHERS INC,Salt Lake City,UT,3677 W 1987 S,84104,2
49035,Salt Lake,UT,MIGHTY MUNCHKINS LLC,West Valley City,UT,1875 W 3600 S Ste C,84119,2
49035,Salt Lake,UT,NESI VENTURES LLC,West Valley City,UT,1346 W Carlos Dr,84119,2
49035,Salt Lake,UT,EAGLE CAPITAL GROUP LC,Salt Lake City,UT,1454 E Winderbrook Way,84124,2
49035,Salt Lake,UT,REVERIE HOLDINGS LLC,Salt Lake City,UT,3826 E Thousand Oaks Cir,84124,2
49035,Salt Lake,UT,REVIVE PROPERTY GROUP LLC,Draper,UT,38 E 12300 S # 745,84020,2
49035,Salt Lake,UT,JH UTAH HOLDINGS LLC,South Jordan,UT,3518 W Sojo Dr Ste 210,84095,2
49035,Salt Lake,UT,RENEWVATE REALTY LLC,South Jordan,UT,10078 S Shetland Cir,84009,2
49035,Salt Lake,UT,EDGE LAND KIMBALLS JUNCTION LLC,Draper,UT,619 E 11900 S,84020,2
49035,Salt Lake,UT,ANTWORX INC,Salt Lake City,UT,Po Box 9474,84109,2
49035,Salt Lake,UT,HALLMARK HOMES AND DEVELOPMENT,Taylorsville,UT,2964 W 4700 S Ste 112a,84129,2
49035,Salt Lake,UT,2530 QUAIL HOLLOW LLC,Sandy,UT,2530 E Quail Hollow Dr,84093,2
49035,Salt Lake,UT,SALT LAKE WARRIOR LLC,Irving,TX,,75039,2
49035,Salt Lake,UT,FLYING DUTCHMAN PROPERTIES LLC,Herriman,UT,14248 S 6600 W,84096,2
49035,Salt Lake,UT,PULTE HOME COMPANY LLC,Midvale,UT,6965 S Union Park Ctr Ste 310,84047,2
49035,Salt Lake,UT,MITER & HOOF LLC,Sandy,UT,9272 S 700 E,84070,2
49035,Salt Lake,UT,JEREMY FISHER LLC,Grantsville,UT,848 N Cooley St,84029,2
49035,Salt Lake,UT,FARMHOUSE HOLDINGS LLC,Salt Lake City,UT,4943 S 925 E,84117,2
49035,Salt Lake,UT,TUFFDES LLC,West Valley City,UT,3440 W 4040 S,84119,2
49035,Salt Lake,UT,JEFFERSUN PROPERTIES LLC,Salt Lake City,UT,2042 E Normandywoods Ct,84117,2
49035,Salt Lake,UT,UNIVERSITY OF UTAH,Salt Lake City,UT,303 S Chipeta Way Ste 300,84108,2
49035,Salt Lake,UT,PK RENTALS LLC SERIES 1251,Washington,UT,3629 E Crimson Fairway Dr,84780,2
49035,Salt Lake,UT,SLB HOLDINGS LLC,Saratoga Springs,UT,982 N Buffalo Dr,84045,2
49035,Salt Lake,UT,BORGKORT PROPERTIES LLC,Salt Lake City,UT,1502 S 2400 E,84108,2
49035,Salt Lake,UT,IJH LLC,Layton,UT,217 N Swift Creek Dr,84041,2
49035,Salt Lake,UT,PARAGON ESTATES LLC,Ogden,UT,1720 26th St,84401,2
49035,Salt Lake,UT,KB CONSTRUCTION & RENOVATION LLC,Saratoga Springs,UT,539 W Stetson Ave,84045,2
49035,Salt Lake,UT,N BROCKBANK INVESTMENTS LLC,Salt Lake City,UT,2265 E Murray Holladay Rd,84117,2
49035,Salt Lake,UT,EASTWIND CONSTRUCTION LLC,Murray,UT,5330 S 900 E,84117,2
49035,Salt Lake,UT,FIRST CASA LLC,South Jordan,UT,11243 S Palisade View Dr,84095,2
49035,Salt Lake,UT,EDGE LAND KIMBALLS JUNCTION LLC,Draper,UT,595 E 11900 S,84020,2
49035,Salt Lake,UT,REVIVE PROPERTY GROUP LLC,Bountiful,UT,5 E 1100 S,84010,2
49035,Salt Lake,UT,FLIP RIGHT SOLUTIONS LLC,South Jordan,UT,4772 W South Jordan Pkwy,84009,2
49035,Salt Lake,UT,TRC VISIONARY SQUARE LLC,Sandy,UT,9561 S 700 E # 201,84070,2
49035,Salt Lake,UT,TOWNSON 101 TRUST,Sandy,UT,10058 S Stonewall Ct,84092,2
49035,Salt Lake,UT,RGDH LLC,Sandy,UT,11583 S Sanders Rd,84094,2
49035,Salt Lake,UT,JANET AND GLEN TAYLOR FAMILY TRUST,Sandy,UT,8132 S 1715 E,84093,2
49035,Salt Lake,UT,CONCORD HOMES LLC,Lehi,UT,Po Box 871,84043,2
49035,Salt Lake,UT,FOUR LIGHTS LLC,Chicago,IL,1705 N Clybourn Ave Apt G,60614,2
49035,Salt Lake,UT,PRIME LEGACY PROPERTIES LLC,Sandy,UT,63 E 11400 S,84070,2
49035,Salt Lake,UT,PASSIVE INCOME HOLDINGS LLC,Salt Lake City,UT,807 E Ramona Ave,84105,2
49035,Salt Lake,UT,NORTHSTAR ROCKLIN DRIVE LLC,Draper,UT,855 E Rocky Mouth Ln,84020,2
49035,Salt Lake,UT,MENKAURE HOLDINGS LLC,Salt Lake City,UT,77 E 4500 S,84107,2
49035,Salt Lake,UT,SAGE HOMES LLC,Riverton,UT,1288 W Silcox Dr,84065,2
49035,Salt Lake,UT,ELFRING KEVIN,Salt Lake City,UT,595 E 5900 S,84107,2
49035,Salt Lake,UT,4M LEGACY PROPERTIES LLC,Draper,UT,13063 S Summerharvest Dr,84020,2
49035,Salt Lake,UT,AVENUES COLLECTIVE LLC,Salt Lake City,UT,310 E 11th Ave,84103,2
49035,Salt Lake,UT,RODDIN REVOCABLE TRUST,Herriman,UT,5433 W Ore Cart Way Unit D,84096,2
49035,Salt Lake,UT,C & JZ PROPERTIES LLC,Sandy,UT,2038 E Corrie Cir,84093,2
49039,Sanpete,UT,CLASSIC JACK R/E HLDGS LLC,Orem,UT,231 N 300 E,84057,20
49039,Sanpete,UT,MMM INC,Woodland Hills,UT,450 S Maple Dr,84653,5
49039,Sanpete,UT,FARMS FOR 3 LLC,Provo,UT,2612 N 850 W,84604,5
49039,Sanpete,UT,CARSON LIVESTOCK LLC,Lindon,UT,350 W 400 N,84042,3
49039,Sanpete,UT,CVG-EPHRAIM SOUTH LLC,Henderson,NV,2831 Saint Rose Pkwy # 257,89052,3
